OBJECTID,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,HASC_2,CCN_2,CCA_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,Shape__Area,Shape__Length,ID,sourceCountry,ENRICH_FID,aggregationMethod,HasData,MALES_CY,FEMALES_CY,FAGE01_CY,FAGE02_CY,FAGE03_CY,FAGE04_CY,FAGE05_CY,MAGE01_CY,MAGE02_CY,MAGE03_CY,MAGE04_CY,MAGE05_CY,PAGE01_CY,PAGE02_CY,PAGE03_CY,PAGE04_CY,PAGE05_CY,TOTHH_CY,AVGHHSZ_CY,InPoly_FID,SimPgnFlag,MaxSimpTol,MinSimpTol,Shape__Area_2,Shape__Length_2
599,250,VNM,Vietnam,57,Thanh Hóa,601,Đông Sơn,VN.TH.DS,,,Huyện,District,,Dong Son,0.00915032,0.64307458,598,VN,601,BlockApportionment:VN.Districts,1,37321,38705,8096,9690,7743,7475,5702,8721,10811,7432,6755,3601,16817,20500,15175,14230,9303,21486,3.5,601,0,4.4966102304e-05,4.4966102304e-05,0.009149756642046,0.642214542342394
600,250,VNM,Vietnam,57,Thanh Hóa,602,Bá Thước,VN.TH.BT,,,Huyện,District,,Ba Thuoc,0.06725852,1.77609367,599,VN,602,BlockApportionment:VN.Districts,1,50159,51211,11258,14691,11688,7967,5606,12073,16121,11639,7113,3213,23332,30812,23327,15080,8820,25280,4,602,0,4.4966102304e-05,4.4966102304e-05,0.067257311975482,1.77535264089379
601,250,VNM,Vietnam,57,Thanh Hóa,603,Bim Son,VN.TH.BS,,,Thi xa,Township,,,0.00545828,0.36282895,600,VN,603,BlockApportionment:VN.Districts,1,27799,27090,5297,6954,5544,6611,2683,5803,8278,5462,6173,2083,11099,15233,11007,12784,4766,16507,3.3,603,0,4.4966102304e-05,4.4966102304e-05,0.005457668678446,0.362715574186435
602,250,VNM,Vietnam,57,Thanh Hóa,604,Cẩm Thủy,VN.TH.CT,,,Huyện,District,,Cam Thuy,0.03655686,1.11218943,601,VN,604,BlockApportionment:VN.Districts,1,52012,53364,11877,13510,12203,9006,6768,12733,15186,11669,8221,4202,24610,28697,23872,17228,10970,27217,3.9,604,0,4.4966102304e-05,4.4966102304e-05,0.036556571476467,1.11191412695276
603,250,VNM,Vietnam,57,Thanh Hóa,605,Hà Trung,VN.TH.HT,,,Huyện,District,,Ha Trung,0.02116381,1.12342083,602,VN,605,BlockApportionment:VN.Districts,1,56205,58834,12358,13939,12267,11586,8683,13004,15957,11407,10339,5497,25362,29896,23674,21926,14181,32966,3.5,605,0,4.4966102304e-05,4.4966102304e-05,0.021164145717421,1.12286518883976
604,250,VNM,Vietnam,57,Thanh Hóa,606,Hậu Lộc,VN.TH.HL,,,Huyện,District,,Hau Loc,0.01212921,0.87197771,603,VN,606,BlockApportionment:VN.Districts,1,85095,87991,19853,23177,16838,15901,12223,21424,25904,16585,13794,7388,41277,49081,33422,29695,19611,44435,3.9,606,0,4.4966102304e-05,4.4966102304e-05,0.012129378033478,0.871409619318217
605,250,VNM,Vietnam,57,Thanh Hóa,607,Hoằng Hóa,VN.TH.HH,,,Huyện,District,,Hoang Hoa,0.01937548,0.8794955,604,VN,607,BlockApportionment:VN.Districts,1,114369,117806,24266,31538,22520,21244,18237,26320,36134,21992,18521,11402,50586,67672,44513,39765,29639,58880,3.9,607,0,4.4966102304e-05,4.4966102304e-05,0.019375180208726,0.87902388803947
606,250,VNM,Vietnam,57,Thanh Hóa,608,Lang Chánh,VN.TH.LC,,,Huyện,District,,Lang Chanh,0.05055007,1.31852292,605,VN,608,BlockApportionment:VN.Districts,1,23334,23779,6046,6872,5261,3412,2188,6291,7456,5269,2987,1331,12337,14328,10530,6399,3518,10826,4.4,608,0,4.4966102304e-05,4.4966102304e-05,0.050550058378349,1.3182806482506
607,250,VNM,Vietnam,57,Thanh Hóa,609,Mường Lát,VN.TH.ML,,,Huyện,District,,Muong Lat,0.07027715,1.56504405,606,VN,609,BlockApportionment:VN.Districts,1,17702,17413,6458,5204,3195,1578,978,6915,5261,3237,1565,723,13373,10465,6432,3143,1702,7095,4.9,609,0,4.4966102304e-05,4.4966102304e-05,0.070276947451248,1.56466584052417
608,250,VNM,Vietnam,57,Thanh Hóa,610,Nông Cống,VN.TH.NC,,,Huyện,District,,Nong Cong,0.02463562,1.31128574,607,VN,610,BlockApportionment:VN.Districts,1,97403,95127,19408,26163,20048,16802,12705,20972,31117,20896,15915,8504,40380,57280,40944,32718,21209,47528,4.1,610,0,4.4966102304e-05,4.4966102304e-05,0.024635935669949,1.30921700998242
609,250,VNM,Vietnam,57,Thanh Hóa,611,Nga Sơn,VN.TH.NS,,,Huyện,District,,Nga Son,0.01308158,0.62107354,608,VN,611,BlockApportionment:VN.Districts,1,70495,71761,16901,18261,13921,13011,9667,18068,20905,13768,11469,6285,34968,39166,27690,24480,15951,37712,3.8,611,0,4.4966102304e-05,4.4966102304e-05,0.013081023830864,0.620782943490951
610,250,VNM,Vietnam,57,Thanh Hóa,612,Ngọc Lạc,VN.TH.NL,,,Huyện,District,,Ngoc Lac,0.04261491,1.18656058,609,VN,612,BlockApportionment:VN.Districts,1,67825,68800,16158,19922,15319,10281,7121,17246,21891,15130,9282,4275,33404,41813,30448,19564,11396,33412,4.1,612,0,4.4966102304e-05,4.4966102304e-05,0.042615680402832,1.18618074635196
611,250,VNM,Vietnam,57,Thanh Hóa,613,Như Thanh,VN.TH.NT,,,Huyện,District,,Nhu Thanh,0.05135408,1.86457103,610,VN,613,BlockApportionment:VN.Districts,1,45942,45408,11127,13533,9664,6821,4263,12028,15329,9627,6271,2687,23155,28862,19291,13092,6949,22331,4.1,613,0,4.4966102304e-05,4.4966102304e-05,0.051353855602201,1.86104808451819
612,250,VNM,Vietnam,57,Thanh Hóa,614,Như Xuân,VN.TH.NX,,,Huyện,District,,Nhu Xuan,0.06085852,1.65228007,611,VN,614,BlockApportionment:VN.Districts,1,35367,32581,8921,10044,6705,4361,2551,9386,12485,7616,4201,1678,18307,22529,14321,8562,4229,15708,4.3,614,0,4.4966102304e-05,4.4966102304e-05,0.060858586721679,1.65058723119313
613,250,VNM,Vietnam,57,Thanh Hóa,615,Quan Hóa,VN.TH.QH,,,Huyện,District,,Quan Hoa,0.08559173,1.85061503,612,VN,615,BlockApportionment:VN.Districts,1,22951,23075,5545,7175,4855,3422,2078,5922,7637,4804,3210,1378,11467,14812,9659,6632,3456,10897,4.2,615,0,4.4966102304e-05,4.4966102304e-05,0.085591107573464,1.84992647325458
614,250,VNM,Vietnam,57,Thanh Hóa,616,Quan Sơn,VN.TH.QS,,,Huyện,District,,Quan Son,0.08034313,1.81385036,613,VN,616,BlockApportionment:VN.Districts,1,18852,18703,5025,5975,3927,2345,1431,5461,6074,4030,2295,992,10486,12050,7956,4640,2423,8449,4.4,616,0,4.4966102304e-05,4.4966102304e-05,0.080343818739948,1.81228556427868
615,250,VNM,Vietnam,57,Thanh Hóa,617,Quảng Xương,VN.TH.QX,,,Huyện,District,,Quang Xuong,0.01986385,0.99104076,614,VN,617,BlockApportionment:VN.Districts,1,111997,114759,26249,28659,23642,20527,15681,28077,31614,22937,18826,10542,54326,60273,46580,39353,26224,59661,3.8,617,0,4.4966102304e-05,4.4966102304e-05,0.019863862213469,0.990657961096711
616,250,VNM,Vietnam,57,Thanh Hóa,618,Sầm Sơn,VN.TH.SS,,,Thi xa,Township,,Sam Son,0.00151715,0.21608971,615,VN,618,BlockApportionment:VN.Districts,1,26945,27765,7004,7477,5732,4761,2791,7565,7804,5666,4193,1717,14569,15281,11398,8954,4507,14597,3.7,618,0,4.4966102304e-05,4.4966102304e-05,0.001517187484978,0.2160487853793
617,250,VNM,Vietnam,57,Thanh Hóa,619,Tĩnh Gia,VN.TH.TG,,,Huyện,District,,Tinh Gia,0.03920584,1.60011094,616,VN,619,BlockApportionment:VN.Districts,1,110596,111873,28276,29567,21665,19414,12951,30226,33012,21418,17336,8604,58502,62579,43083,36750,21555,58778,3.8,619,0,4.4966102304e-05,4.4966102304e-05,0.039081388912336,1.46818932472014
618,250,VNM,Vietnam,57,Thanh Hóa,620,Thọ Xuân,VN.TH.TX,,,Huyện,District,,Tho Xuan,0.02602475,1.11512177,617,VN,620,BlockApportionment:VN.Districts,1,109520,112623,23352,26554,24144,21144,17429,24957,29879,22859,19819,12006,48309,56432,47004,40963,29435,60333,3.7,620,0,4.4966102304e-05,4.4966102304e-05,0.026024466429362,1.11372239906484
619,250,VNM,Vietnam,57,Thanh Hóa,621,Thường Xuân,VN.TH.TN,,,Huyện,District,,Thuong Xuan,0.09565402,2.02544852,618,VN,621,BlockApportionment:VN.Districts,1,43554,43145,11683,12002,9178,6335,3947,12042,13471,9490,6007,2545,23725,25472,18668,12342,6493,21315,4.1,621,0,4.4966102304e-05,4.4966102304e-05,0.095654190791038,2.02439548731199
620,250,VNM,Vietnam,57,Thanh Hóa,622,Thanh Hóa City,VN.TH.TH,,,Than Pho,City,,Thanh Hoa,0.00494777,0.42625308,619,VN,622,BlockApportionment:VN.Districts,1,165982,177432,33980,53869,35599,32901,21082,37028,49372,34013,30164,15405,71008,103241,69612,63065,36487,99897,3.4,622,0,4.4966102304e-05,4.4966102304e-05,0.004947697281295,0.426076822589355
621,250,VNM,Vietnam,57,Thanh Hóa,623,Thạch Thành,VN.TH.TT,,,Huyện,District,,Thach Thanh,0.04833541,1.43263222,620,VN,623,BlockApportionment:VN.Districts,1,70860,72310,16652,20674,15535,11782,7667,17753,22761,15241,10451,4654,34405,43435,30776,22233,12321,34985,4.1,623,0,4.4966102304e-05,4.4966102304e-05,0.048335573623717,1.43211161785913
622,250,VNM,Vietnam,57,Thanh Hóa,624,Thiệu Hóa,VN.TH.TU,,,Huyện,District,,Thieu Hoa,0.01511789,0.79392206,621,VN,624,BlockApportionment:VN.Districts,1,82121,84502,17612,21015,17418,15378,13079,18797,23902,17021,13818,8584,36409,44917,34438,29196,21663,44970,3.7,624,0,4.4966102304e-05,4.4966102304e-05,0.015118708882937,0.793099405355766
623,250,VNM,Vietnam,57,Thanh Hóa,625,Triệu Sơn,VN.TH.TS,,,Huyện,District,,Trieu Son,0.02498412,1.15885748,622,VN,625,BlockApportionment:VN.Districts,1,101997,105180,23093,26376,22249,18651,14811,24788,28479,21715,17111,9905,47881,54855,43963,35762,24716,56722,3.7,625,0,4.4966102304e-05,4.4966102304e-05,0.024983316270209,1.15656991977953
624,250,VNM,Vietnam,57,Thanh Hóa,626,Vĩnh Lộc,VN.TH.VL,,,Huyện,District,,Vinh Loc,0.01362606,0.91444216,623,VN,626,BlockApportionment:VN.Districts,1,41607,43130,8396,10243,9272,8447,6771,9191,11516,8680,7731,4489,17588,21759,17952,16178,11260,23271,3.6,626,0,4.4966102304e-05,4.4966102304e-05,0.013626144697127,0.91406810418838
625,250,VNM,Vietnam,57,Thanh Hóa,627,Yên Định,VN.TH.YD,,,Huyện,District,,Yen Dinh,0.01866597,0.98507163,624,VN,627,BlockApportionment:VN.Districts,1,80127,81963,17042,19085,17253,16025,12558,18197,21405,17784,14576,8165,35239,40490,35037,30600,20723,43526,3.7,627,0,4.4966102304e-05,4.4966102304e-05,0.018665380305947,0.984350513772315
626,250,VNM,Vietnam,58,Tiền Giang,628,Cái Bè,VN.TG.CB,,,Huyện,District,,Cai Be,0.03443563,0.89527728,625,VN,628,BlockApportionment:VN.Districts,1,148029,150889,33960,38100,37072,25646,16111,36235,41164,38290,21646,10694,70194,79264,75362,47292,26805,75342,4,628,0,4.4966102304e-05,4.4966102304e-05,0.034436212791547,0.895210226282616
627,250,VNM,Vietnam,58,Tiền Giang,629,Cai Lậy,VN.TG.CL,,,Huyện,District,,Cai Lay,0.03590275,0.95056618,626,VN,629,BlockApportionment:VN.Districts,1,158769,163966,36552,38241,40759,28302,20113,38744,41540,42586,23545,12354,75296,79781,83345,51847,32466,86728,3.7,629,0,4.4966102304e-05,4.4966102304e-05,0.035902484385701,0.950521782293672
628,250,VNM,Vietnam,58,Tiền Giang,630,Châu Thành,VN.TG.CT,,,Huyện,District,,Chau Thanh,0.02150315,1.04681648,627,VN,630,BlockApportionment:VN.Districts,1,125489,130464,28240,32662,32219,22578,14765,29991,34306,33439,18798,8956,58231,66968,65658,41375,23721,68563,3.7,630,0,4.4966102304e-05,4.4966102304e-05,0.021503395479954,1.0464716418279
629,250,VNM,Vietnam,58,Tiền Giang,631,Chợ Gạo,VN.TG.CG,,,Huyện,District,,Cho Gao,0.01972503,1.14095098,628,VN,631,BlockApportionment:VN.Districts,1,92459,96716,20728,22262,24599,17143,11984,22106,23989,25343,14410,6611,42834,46251,49943,31552,18595,52012,3.6,631,0,4.4966102304e-05,4.4966102304e-05,0.019724956081063,1.14008913060393
630,250,VNM,Vietnam,58,Tiền Giang,632,Gò Công Đông,VN.TG.GD,,,Huyện,District,,Go Cong Dong,0.0233565,0.995379,629,VN,632,BlockApportionment:VN.Districts,1,73142,73761,18970,17560,17445,11545,8242,20142,19887,18658,9555,4901,39112,37446,36103,21100,13143,36379,4,632,0,4.4966102304e-05,4.4966102304e-05,0.023357197766813,0.99486777513842
631,250,VNM,Vietnam,58,Tiền Giang,633,Gò Công Tây,VN.TG.GT,,,Huyện,District,,Go Cong Tay,0.0157639,0.83482026,630,VN,633,BlockApportionment:VN.Districts,1,64074,66504,15631,14524,16601,11562,8187,16524,15880,17056,9832,4781,32155,30404,33657,21394,12968,35486,3.7,633,0,4.4966102304e-05,4.4966102304e-05,0.015764681372275,0.834198751283508
632,250,VNM,Vietnam,58,Tiền Giang,634,Go Cong,VN.TG.GC,,,Thi xa,Township,,,0.00270766,0.25197536,631,VN,634,BlockApportionment:VN.Districts,1,48872,51366,12249,12015,12216,8653,6232,12682,12851,12466,7119,3754,24931,24866,24682,15772,9986,25491,3.9,634,0,4.4966102304e-05,4.4966102304e-05,0.002707125899406,0.251793851069301
633,250,VNM,Vietnam,58,Tiền Giang,635,Mỹ Tho,VN.TG.MT,,,Than Pho,City,,My Tho City,0.00404564,0.41728074,632,VN,635,BlockApportionment:VN.Districts,1,98541,110107,20557,28686,28268,20806,11791,21833,26136,26952,16849,6772,42389,54822,55220,37655,18563,59186,3.5,635,0,4.4966102304e-05,4.4966102304e-05,0.004045583214406,0.417034543931462
634,250,VNM,Vietnam,58,Tiền Giang,636,Tân Phước,VN.TG.TP,,,Huyện,District,,Tan Phuoc,0.02752044,0.80667449,633,VN,636,BlockApportionment:VN.Districts,1,29805,29018,7355,7739,6932,4459,2532,7759,8592,7557,4024,1873,15114,16331,14489,8484,4406,15620,3.8,636,0,4.4966102304e-05,4.4966102304e-05,0.027519796166189,0.806542075977514
635,250,VNM,Vietnam,58,Tiền Giang,637,Tân Phú Đông,,,,Huyện,District,,,0.01250852,0.70312744,634,VN,637,BlockApportionment:VN.Districts,1,21044,20882,5220,4955,5007,3359,2341,5581,5553,5518,3031,1361,10801,10508,10525,6390,3703,11419,3.7,637,0,4.4966102304e-05,4.4966102304e-05,0.012507663646716,0.703116728444982
636,250,VNM,Vietnam,59,Trà Vinh,638,Càng Long,VN.TV.CL,,,Huyện,District,,Cang Long,0.02420574,0.84302378,635,VN,638,BlockApportionment:VN.Districts,1,73235,75830,17058,19527,17119,13496,8630,18003,21072,17253,11924,4983,35062,40599,34371,25420,13613,38753,3.8,638,0,4.4966102304e-05,4.4966102304e-05,0.024205571607467,0.842610188328454
637,250,VNM,Vietnam,59,Trà Vinh,639,Cầu Kè,VN.TV.CK,,,Huyện,District,,Cau Ke,0.02018145,0.75863435,636,VN,639,BlockApportionment:VN.Districts,1,57340,58955,13215,15631,13585,10395,6129,13987,16849,13736,9108,3660,27202,32479,27321,19503,9789,29948,3.9,639,0,4.4966102304e-05,4.4966102304e-05,0.020181031357083,0.758099947060462
638,250,VNM,Vietnam,59,Trà Vinh,640,Cầu Ngang,VN.TV.CN,,,Huyện,District,,Cau Ngang,0.02410986,0.88315784,637,VN,640,BlockApportionment:VN.Districts,1,66987,69220,15403,19695,15528,11228,7366,16233,21596,15548,9260,4349,31636,41292,31076,20488,11715,33276,4.1,640,0,4.4966102304e-05,4.4966102304e-05,0.024014796369443,0.833323846261801
639,250,VNM,Vietnam,59,Trà Vinh,641,Châu Thành,VN.TV.CT,,,Huyện,District,,Chau Thanh,0.02655115,1.46538379,638,VN,641,BlockApportionment:VN.Districts,1,58245,60290,13660,16639,13222,10485,6285,14508,17778,13673,8836,3450,28167,34417,26895,19321,9735,30024,3.9,641,0,4.4966102304e-05,4.4966102304e-05,0.026550181151379,1.46480453759243
640,250,VNM,Vietnam,59,Trà Vinh,642,Duyên Hải,VN.TV.DH,,,Huyện,District,,Duyen Hai,0.03158749,1.05955435,639,VN,642,BlockApportionment:VN.Districts,1,51805,51954,13259,15233,11477,7606,4379,13942,16153,12156,6920,2633,27201,31386,23633,14526,7012,25730,4,642,0,4.4966102304e-05,4.4966102304e-05,0.031580412391747,1.0478069579901
641,250,VNM,Vietnam,59,Trà Vinh,643,Tiểu Cần,VN.TV.TI,,,Huyện,District,,Tieu Can,0.01871097,0.76561597,640,VN,643,BlockApportionment:VN.Districts,1,55794,58557,12168,18551,12763,9515,5561,12964,18602,12964,8227,3037,25131,37153,25726,17742,8598,27622,4.1,643,0,4.4966102304e-05,4.4966102304e-05,0.018711372972348,0.764885217133333
642,250,VNM,Vietnam,59,Trà Vinh,644,Trà Cú,VN.TV.TU,,,Huyện,District,,Tra Cu,0.03103591,0.94402745,641,VN,644,BlockApportionment:VN.Districts,1,91191,94432,20878,28784,20714,15014,9043,21788,30660,20647,12479,5617,42665,59444,41361,27494,14660,45985,4,644,0,4.4966102304e-05,4.4966102304e-05,0.0310356673927,0.943408165005737
643,250,VNM,Vietnam,59,Trà Vinh,645,Trà Vinh,VN.TV.TV,,,Thi xa,Township,,Tra Vinh,0.00553063,0.50495615,642,VN,645,BlockApportionment:VN.Districts,1,61211,66497,12722,20497,15178,11596,6503,13803,19370,14979,9480,3578,26525,39868,30157,21077,10081,33243,3.8,645,0,4.4966102304e-05,4.4966102304e-05,0.005531097049584,0.50478468928357
644,250,VNM,Vietnam,60,Tuyên Quang,646,Chiêm Hoá,VN.TQ.CH,,,Huyện,District,,Chiem Hoa,0.12777007,2.39577454,643,VN,646,BlockApportionment:VN.Districts,1,69905,69697,16941,20263,16620,9740,6132,17290,22565,17057,8984,4008,34232,42828,33677,18725,10141,34599,4,646,0,4.4966102304e-05,4.4966102304e-05,0.127770276153115,2.3943366682332
645,250,VNM,Vietnam,60,Tuyên Quang,647,Hàm Yên,VN.TQ.HY,,,Huyện,District,,Ham Yen,0.07881265,1.87031123,644,VN,647,BlockApportionment:VN.Districts,1,58567,58851,15147,17542,13057,8180,4926,15673,18898,13606,7342,3049,30820,36440,26663,15522,7974,29348,4,647,0,4.4966102304e-05,4.4966102304e-05,0.078812718077188,1.86983241365977
646,250,VNM,Vietnam,60,Tuyên Quang,648,Nà Hang,VN.TQ.NH,,,Huyện,District,,Na Hang,0.12863857,2.05135252,645,VN,648,BlockApportionment:VN.Districts,1,34671,34304,9568,9747,7771,4239,2979,9707,11010,8041,3926,1989,19275,20757,15811,8165,4968,15570,4.4,648,0,4.4966102304e-05,4.4966102304e-05,0.128638323471023,2.05047155427827
647,250,VNM,Vietnam,60,Tuyên Quang,649,Sơn Dương,VN.TQ.SD,,,Huyện,District,,Son Duong,0.06860578,1.48219186,646,VN,649,BlockApportionment:VN.Districts,1,90951,92725,23291,26529,20796,13189,8920,24221,28440,20919,11697,5674,47511,54969,41715,24887,14594,46836,3.9,649,0,4.4966102304e-05,4.4966102304e-05,0.068605339321721,1.48138038505574
648,250,VNM,Vietnam,60,Tuyên Quang,650,Tuyên Quang,VN.TQ.TQ,,,Thi xa,Township,,Tuyen Quang,0.00381651,0.34511674,647,VN,650,BlockApportionment:VN.Districts,1,46221,49072,9954,11694,11503,9847,6074,10590,11622,10766,8884,4360,20544,23316,22270,18730,10433,28154,3.4,650,0,4.4966102304e-05,4.4966102304e-05,0.003816335267175,0.344807203765222
649,250,VNM,Vietnam,61,Vĩnh Long,652,Bình Minh,VN.VL.BM,,,Huyện,District,,Binh Minh,0.00773362,0.41949911,648,VN,652,BlockApportionment:VN.Districts,1,46694,46622,9909,12345,11828,7741,4799,10260,13836,12575,6522,3502,20169,26181,24403,14263,8301,23125,4,652,0,4.4966102304e-05,4.4966102304e-05,0.007733370572851,0.419347006129565
650,250,VNM,Vietnam,61,Vĩnh Long,653,Bình Tân,,,,Huyện,District,,,0.0131306,0.61549856,649,VN,653,BlockApportionment:VN.Districts,1,45967,46703,9618,12531,11662,8331,4561,10308,13639,12002,7048,2971,19926,26170,23664,15380,7532,23897,3.9,653,0,4.4966102304e-05,4.4966102304e-05,0.013131282299355,0.615389239254296
651,250,VNM,Vietnam,61,Vĩnh Long,654,Long Hồ,VN.VL.LH,,,Huyện,District,,Long Ho,0.01639991,0.94813619,650,VN,654,BlockApportionment:VN.Districts,1,80908,83884,16066,24839,19881,14418,8679,17155,24854,20541,12219,6139,33222,49693,40422,26637,14818,44885,3.7,654,0,4.4966102304e-05,4.4966102304e-05,0.016399685629494,0.947728112995317
652,250,VNM,Vietnam,61,Vĩnh Long,655,Mang Thít,VN.VL.MT,,,Huyện,District,,Mang Thit,0.01336408,0.62351813,651,VN,655,BlockApportionment:VN.Districts,1,48901,49544,10918,11743,12146,9123,5614,11543,13098,12642,7809,3809,22461,24841,24788,16931,9424,26050,3.8,655,0,4.4966102304e-05,4.4966102304e-05,0.01336283521664,0.623351921105171
653,250,VNM,Vietnam,61,Vĩnh Long,656,Tam Bình,VN.VL.TB,,,Huyện,District,,Tam Binh,0.02386267,0.80853841,652,VN,656,BlockApportionment:VN.Districts,1,80521,81845,16540,21852,19821,14949,8684,17374,24125,20522,12851,5649,33914,45977,40343,27800,14333,41670,3.9,656,0,4.4966102304e-05,4.4966102304e-05,0.023863783389402,0.808227834986542
654,250,VNM,Vietnam,61,Vĩnh Long,657,Trà Ôn,VN.VL.TO,,,Huyện,District,,Tra on,0.02205845,0.92397226,653,VN,657,BlockApportionment:VN.Districts,1,68170,69810,14314,16501,17303,13450,8242,15127,18385,17951,11560,5147,29441,34886,35254,25010,13389,37488,3.7,657,0,4.4966102304e-05,4.4966102304e-05,0.02205786355114,0.923767377192869
655,250,VNM,Vietnam,61,Vĩnh Long,658,Vũng Liêm,VN.VL.VU,,,Huyện,District,,Vung Liem,0.02523203,0.95333336,654,VN,658,BlockApportionment:VN.Districts,1,80638,83556,17480,18912,20897,16198,10069,18764,20835,21129,13845,6065,36243,39747,42026,30043,16134,45251,3.6,658,0,4.4966102304e-05,4.4966102304e-05,0.025232732348286,0.953150914524594
656,250,VNM,Vietnam,61,Vĩnh Long,659,Vĩnh Long,VN.VL.VL,,,Thi xa,Township,,Vinh Long,0.00403274,0.38532424,655,VN,659,BlockApportionment:VN.Districts,1,71363,77167,13924,22162,18920,14453,7708,14749,21929,17784,12176,4725,28674,44091,36704,26629,12433,40775,3.6,659,0,4.4966102304e-05,4.4966102304e-05,0.004032778531041,0.385110163489178
657,250,VNM,Vietnam,62,Vĩnh Phúc,660,Bình Xuyên,VN.VC.BX,,,Huyện,District,,Binh Xuyen,0.01287181,1.01492651,656,VN,660,BlockApportionment:VN.Districts,1,57230,58555,13924,16937,12360,8795,6540,15061,17778,12508,7824,4059,28984,34715,24868,16619,10600,29445,3.9,660,0,4.4966102304e-05,4.4966102304e-05,0.012872166622401,1.01423521234898
658,250,VNM,Vietnam,62,Vĩnh Phúc,661,Lập Thạch,VN.VC.LT,,,Huyện,District,,Lap Thach,0.0281031,0.96539161,657,VN,661,BlockApportionment:VN.Districts,1,107384,109792,24531,29672,23483,18211,13895,25901,32653,23515,16524,8792,50432,62325,46998,34735,22687,57059,3.8,661,0,4.4966102304e-05,4.4966102304e-05,0.0281031573561,0.965010990414006
659,250,VNM,Vietnam,62,Vĩnh Phúc,662,Mê Linh,VN.VC.ML,,,Huyện,District,,Me Linh,0.00590834,0.72339603,658,VN,662,BlockApportionment:VN.Districts,1,32156,33441,7752,10347,6758,4842,3741,8308,10558,6769,4297,2224,16060,20905,13527,9139,5966,16166,4.1,662,0,4.4966102304e-05,4.4966102304e-05,0.005908314637963,0.72325460061333
660,250,VNM,Vietnam,62,Vĩnh Phúc,663,Phúc Yên,VN.VC.PY,,,Thi xa,Township,,Phuc Yen,0.010404,0.72963204,659,VN,663,BlockApportionment:VN.Districts,1,47185,49965,10182,18343,9307,7630,4503,10881,17081,9459,6684,3079,21063,35425,18766,14314,7582,29344,3.3,663,0,4.4966102304e-05,4.4966102304e-05,0.010403487174472,0.728714033507075
661,250,VNM,Vietnam,62,Vĩnh Phúc,664,Tam Đường,VN.VC.TU,,,Huyện,District,,Tam Duong,0.00937862,0.75200828,660,VN,664,BlockApportionment:VN.Districts,1,43241,44938,10375,12868,9477,7016,5202,11007,13472,9200,6308,3254,21382,26341,18677,13323,8457,23058,3.8,664,0,4.4966102304e-05,4.4966102304e-05,0.00937875072691,0.751647211517366
662,250,VNM,Vietnam,62,Vĩnh Phúc,665,Tam Đảo,VN.VC.TA,,,Huyện,District,,,0.00811968,0.43780437,661,VN,665,BlockApportionment:VN.Districts,1,6059,6186,1577,1875,1285,880,570,1621,1994,1295,782,367,3198,3869,2580,1662,937,3113,3.9,665,0,4.4966102304e-05,4.4966102304e-05,0.008119971595306,0.437690489820842
